date_time,temp,rain_1h,snow_1h,clouds_all,traffic_volume
2017-02-02 21:00:00,261.42,0.0,0.0,1.0,2648.0
2017-02-02 22:00:00,261.15,0.0,0.0,1.0,1815.0
2017-02-02 23:00:00,260.59,0.0,0.0,1.0,1153.0
2017-02-03 00:00:00,260.35,0.0,0.0,1.0,802.0
2017-02-03 01:00:00,259.95,0.0,0.0,1.0,549.0
2017-02-03 02:00:00,259.22,0.0,0.0,1.0,394.0
2017-02-03 03:00:00,259.35,0.0,0.0,1.0,367.0
2017-02-03 04:00:00,259.23,0.0,0.0,1.0,932.0
2017-02-03 05:00:00,258.87,0.0,0.0,1.0,2608.0
2017-02-03 06:00:00,258.65,0.0,0.0,1.0,5515.0
2017-02-03 07:00:00,258.22,0.0,0.0,5.0,6421.0
2017-02-03 08:00:00,258.44,0.0,0.0,1.0,5861.0
2017-02-03 09:00:00,259.15,0.0,0.0,1.0,4996.0
2017-02-03 10:00:00,260.59,0.0,0.0,1.0,4548.0
2017-02-03 11:00:00,262.43,0.0,0.0,1.0,5042.0
2017-02-03 12:00:00,264.35,0.0,0.0,1.0,5157.0
2017-02-03 13:00:00,265.52,0.0,0.0,1.0,5128.0
2017-02-03 14:00:00,266.77,0.0,0.0,5.0,5397.0
2017-02-03 15:00:00,267.46,0.0,0.0,5.0,5816.0
2017-02-03 16:00:00,267.9,0.0,0.0,5.0,6421.0
2017-02-03 17:00:00,267.96,0.0,0.0,5.0,6045.0
2017-02-03 18:00:00,266.96,0.0,0.0,1.0,5017.0
2017-02-03 19:00:00,265.62,0.0,0.0,1.0,3760.0
2017-02-03 20:00:00,265.08,0.0,0.0,5.0,3316.0
2017-02-03 21:00:00,263.89,0.0,0.0,1.0,3462.0
2017-02-03 22:00:00,263.15,0.0,0.0,1.0,3106.0
2017-02-03 23:00:00,262.82,0.0,0.0,1.0,1836.0
2017-02-04 00:00:00,262.35,0.0,0.0,1.0,1854.0
2017-02-04 01:00:00,262.49,0.0,0.0,1.0,1263.0
2017-02-04 02:00:00,262.62,0.0,0.0,1.0,911.0
2017-02-04 03:00:00,262.42,0.0,0.0,1.0,526.0
2017-02-04 04:00:00,262.27,0.0,0.0,1.0,482.0
2017-02-04 05:00:00,264.35,0.0,0.0,90.0,526.0
2017-02-04 06:00:00,265.41,0.0,0.0,40.0,1054.0
2017-02-04 07:00:00,266.48,0.0,0.0,90.0,1222.0
2017-02-04 08:00:00,266.84,0.0,0.0,75.0,2121.0
2017-02-04 09:00:00,267.84,0.0,0.0,1.0,3193.0
2017-02-04 10:00:00,269.61,0.0,0.0,90.0,3850.0
2017-02-04 11:00:00,270.95,0.0,0.0,90.0,4480.0
2017-02-04 12:00:00,271.71,0.0,0.0,90.0,4954.0
2017-02-04 13:00:00,272.58,0.0,0.0,1.0,5008.0
2017-02-04 14:00:00,273.4,0.0,0.0,40.0,4832.0
2017-02-04 15:00:00,273.72,0.0,0.0,75.0,4548.0
2017-02-04 16:00:00,274.09,0.0,0.0,40.0,4671.0
2017-02-04 17:00:00,273.89,0.0,0.0,40.0,4629.0
2017-02-04 18:00:00,273.65,0.0,0.0,90.0,4468.0
2017-02-04 19:00:00,272.49,0.0,0.0,40.0,4011.0
2017-02-04 20:00:00,272.01,0.0,0.0,75.0,3562.0
2017-02-04 21:00:00,271.9,0.0,0.0,90.0,4103.0
2017-02-04 22:00:00,272.15,0.0,0.0,90.0,3939.0
2017-02-04 23:00:00,272.55,0.0,0.0,90.0,2519.0
2017-02-05 00:00:00,272.62,0.0,0.0,90.0,1854.0
2017-02-05 01:00:00,272.28,0.0,0.0,90.0,1263.0
2017-02-05 02:00:00,272.02,0.0,0.0,90.0,911.0
2017-02-05 03:00:00,271.09,0.0,0.0,90.0,526.0
2017-02-05 04:00:00,269.89,0.0,0.0,90.0,482.0
2017-02-05 05:00:00,267.95,0.0,0.0,40.0,528.0
2017-02-05 06:00:00,266.44,0.0,0.0,1.0,985.0
2017-02-05 07:00:00,265.69,0.0,0.0,75.0,1130.0
2017-02-05 08:00:00,265.15,0.0,0.0,5.0,1907.0
2017-02-05 09:00:00,265.09,0.0,0.0,75.0,2834.0
2017-02-05 10:00:00,265.54,0.0,0.0,1.0,3593.0
2017-02-05 11:00:00,266.41,0.0,0.0,20.0,3767.0
2017-02-05 12:00:00,266.88,0.0,0.0,20.0,4039.0
2017-02-05 13:00:00,267.39,0.0,0.0,40.0,4341.0
2017-02-05 14:00:00,267.84,0.0,0.0,20.0,4281.0
2017-02-05 15:00:00,268.43,0.0,0.0,20.0,4323.0
2017-02-05 16:00:00,268.49,0.0,0.0,1.0,4493.0
2017-02-05 17:00:00,268.42,0.0,0.0,1.0,3671.0
2017-02-05 18:00:00,267.72,0.0,0.0,1.0,2711.0
2017-02-05 19:00:00,266.48,0.0,0.0,75.0,2121.0
2017-02-05 20:00:00,265.68,0.0,0.0,90.0,2076.0
2017-02-05 21:00:00,265.28,0.0,0.0,90.0,2751.0
2017-02-05 22:00:00,265.02,0.0,0.0,1.0,2485.0
2017-02-05 23:00:00,264.66,0.0,0.0,1.0,1058.0
2017-02-06 00:00:00,264.28,0.0,0.0,1.0,517.0
2017-02-06 01:00:00,264.09,0.0,0.0,1.0,329.0
2017-02-06 02:00:00,264.09,0.0,0.0,1.0,256.0
2017-02-06 03:00:00,264.29,0.0,0.0,1.0,310.0
2017-02-06 04:00:00,264.69,0.0,0.0,1.0,811.0
2017-02-06 05:00:00,264.65,0.0,0.0,1.0,2600.0
2017-02-06 06:00:00,264.47,0.0,0.0,1.0,5626.0
2017-02-06 07:00:00,264.41,0.0,0.0,1.0,6550.0
2017-02-06 08:00:00,264.53,0.0,0.0,1.0,5779.0
2017-02-06 09:00:00,265.09,0.0,0.0,1.0,4885.0
2017-02-06 10:00:00,266.42,0.0,0.0,1.0,4218.0
2017-02-06 11:00:00,268.82,0.0,0.0,75.0,4256.0
2017-02-06 12:00:00,270.62,0.0,0.0,1.0,4629.0
2017-02-06 13:00:00,271.62,0.0,0.0,1.0,4485.0
2017-02-06 14:00:00,272.48,0.0,0.0,75.0,4910.0
2017-02-06 15:00:00,272.89,0.0,0.0,1.0,5639.0
2017-02-06 16:00:00,273.02,0.0,0.0,90.0,6551.0
2017-02-06 17:00:00,272.68,0.0,0.0,90.0,6000.0
2017-02-06 18:00:00,272.35,0.0,0.0,90.0,4526.0
2017-02-06 19:00:00,272.22,0.0,0.0,90.0,2848.0
2017-02-06 20:00:00,272.09,0.0,0.0,90.0,2383.0
2017-02-06 21:00:00,272.35,0.0,0.0,90.0,2101.0
2017-02-06 22:00:00,272.15,0.0,0.0,90.0,1451.0
2017-02-06 23:00:00,272.1,0.0,0.0,75.0,926.0
2017-02-07 00:00:00,271.85,0.0,0.0,90.0,502.0
2017-02-07 01:00:00,271.59,0.0,0.0,75.0,326.0
2017-02-07 02:00:00,271.59,0.0,0.0,40.0,257.0
2017-02-07 03:00:00,271.36,0.0,0.0,1.0,319.0
2017-02-07 04:00:00,271.28,0.0,0.0,90.0,891.0
2017-02-07 05:00:00,270.9,0.0,0.0,90.0,2834.0
2017-02-07 06:00:00,270.35,0.0,0.0,90.0,5611.0
2017-02-07 07:00:00,269.89,0.0,0.0,90.0,5929.0
2017-02-07 08:00:00,269.84,0.0,0.0,90.0,5059.0
2017-02-07 09:00:00,269.47,0.0,0.0,90.0,4140.0
2017-02-07 10:00:00,269.35,0.0,0.0,90.0,3927.0
2017-02-07 11:00:00,269.28,0.0,0.0,90.0,4108.0
2017-02-07 12:00:00,268.96,0.0,0.0,90.0,4339.0
2017-02-07 13:00:00,268.62,0.0,0.0,90.0,4321.0
2017-02-07 14:00:00,267.9,0.0,0.0,90.0,4646.0
2017-02-07 15:00:00,268.15,0.0,0.0,90.0,5350.0
2017-02-07 16:00:00,267.59,0.0,0.0,90.0,6499.0
2017-02-07 17:00:00,267.15,0.0,0.0,90.0,5784.0
2017-02-07 18:00:00,266.53,0.0,0.0,1.0,4454.0
2017-02-07 19:00:00,265.89,0.0,0.0,75.0,3103.0
2017-02-07 20:00:00,265.51,0.0,0.0,40.0,2566.0
2017-02-07 21:00:00,264.51,0.0,0.0,5.0,2264.0
2017-02-07 22:00:00,263.72,0.0,0.0,75.0,1570.0
2017-02-07 23:00:00,262.59,0.0,0.0,75.0,954.0
2017-02-08 00:00:00,261.97,0.0,0.0,75.0,739.0
2017-02-08 01:00:00,261.09,0.0,0.0,1.0,561.0
2017-02-08 02:00:00,260.09,0.0,0.0,1.0,407.0
2017-02-08 03:00:00,259.16,0.0,0.0,1.0,387.0
2017-02-08 04:00:00,258.22,0.0,0.0,1.0,914.0
2017-02-08 05:00:00,256.83,0.0,0.0,1.0,2833.0
2017-02-08 06:00:00,256.09,0.0,0.0,1.0,5795.0
2017-02-08 07:00:00,255.66,0.0,0.0,1.0,6785.0
2017-02-08 08:00:00,255.09,0.0,0.0,40.0,6115.0
2017-02-08 09:00:00,255.35,0.0,0.0,40.0,5033.0
2017-02-08 10:00:00,256.08,0.0,0.0,20.0,4141.0
2017-02-08 11:00:00,257.46,0.0,0.0,20.0,4703.0
2017-02-08 12:00:00,259.08,0.0,0.0,1.0,4825.0
2017-02-08 13:00:00,260.21,0.0,0.0,5.0,4725.0
2017-02-08 14:00:00,261.15,0.0,0.0,1.0,5072.0
2017-02-08 15:00:00,262.02,0.0,0.0,20.0,5715.0
2017-02-08 16:00:00,262.47,0.0,0.0,1.0,6620.0
2017-02-08 17:00:00,262.59,0.0,0.0,5.0,6546.0
2017-02-08 18:00:00,261.59,0.0,0.0,8.0,4966.0
2017-02-08 19:00:00,261.16,0.0,0.0,40.0,3398.0
2017-02-08 20:00:00,260.42,0.0,0.0,90.0,2706.0
2017-02-08 21:00:00,260.42,0.0,0.0,40.0,2819.0
2017-02-08 22:00:00,260.02,0.0,0.0,1.0,3925.0
2017-02-08 23:00:00,259.62,0.0,0.0,1.0,1237.0
2017-02-09 00:00:00,259.36,0.0,0.0,1.0,602.0
2017-02-09 01:00:00,259.16,0.0,0.0,1.0,355.0
2017-02-09 02:00:00,258.29,0.0,0.0,1.0,292.0
2017-02-09 03:00:00,257.42,0.0,0.0,1.0,342.0
2017-02-09 04:00:00,257.15,0.0,0.0,1.0,878.0
2017-02-09 05:00:00,256.82,0.0,0.0,1.0,2731.0
2017-02-09 06:00:00,256.49,0.0,0.0,1.0,5706.0
2017-02-09 07:00:00,256.29,0.0,0.0,1.0,6630.0
2017-02-09 08:00:00,256.02,0.0,0.0,5.0,5886.0
2017-02-09 09:00:00,257.15,0.0,0.0,5.0,5121.0
2017-02-09 10:00:00,258.22,0.0,0.0,1.0,4527.0
2017-02-09 11:00:00,260.02,0.0,0.0,1.0,4789.0
2017-02-09 12:00:00,261.65,0.0,0.0,1.0,4864.0
2017-02-09 13:00:00,263.21,0.0,0.0,1.0,4959.0
2017-02-09 14:00:00,264.61,0.0,0.0,1.0,5327.0
2017-02-09 15:00:00,265.68,0.0,0.0,5.0,5977.0
2017-02-09 16:00:00,266.08,0.0,0.0,5.0,6594.0
2017-02-09 17:00:00,266.58,0.0,0.0,1.0,6168.0
2017-02-09 18:00:00,265.53,0.0,0.0,40.0,4828.0
2017-02-09 19:00:00,265.58,0.0,0.0,75.0,3397.0
2017-02-09 20:00:00,265.72,0.0,0.0,40.0,2931.0
2017-02-09 21:00:00,265.9,0.0,0.0,90.0,2765.0
2017-02-09 22:00:00,266.41,0.0,0.0,75.0,2020.0
2017-02-09 23:00:00,266.55,0.0,0.0,75.0,1158.0
2017-02-10 00:00:00,266.79,0.0,0.0,90.0,590.0
2017-02-10 01:00:00,267.02,0.0,0.0,90.0,393.0
2017-02-10 02:00:00,267.02,0.0,0.0,90.0,303.0
2017-02-10 03:00:00,267.08,0.0,0.0,1.0,340.0
2017-02-10 04:00:00,266.79,0.0,0.0,1.0,874.0
2017-02-10 05:00:00,266.9,0.0,0.0,1.0,2750.0
2017-02-10 06:00:00,267.27,0.0,0.0,1.0,5684.0
2017-02-10 07:00:00,267.46,0.0,0.0,1.0,6474.0
2017-02-10 08:00:00,267.61,0.0,0.0,1.0,5710.0
2017-02-10 09:00:00,268.33,0.0,0.0,1.0,4795.0
2017-02-10 10:00:00,269.71,0.0,0.0,1.0,4203.0
2017-02-10 11:00:00,271.15,0.0,0.0,1.0,4464.0
2017-02-10 12:00:00,273.39,0.0,0.0,75.0,4664.0
2017-02-10 13:00:00,275.27,0.0,0.0,40.0,4622.0
2017-02-10 14:00:00,277.02,0.0,0.0,40.0,4989.0
2017-02-10 15:00:00,278.58,0.0,0.0,40.0,5670.0
2017-02-10 16:00:00,279.61,0.0,0.0,1.0,6566.0
2017-02-10 17:00:00,279.55,0.0,0.0,1.0,6124.0
2017-02-10 18:00:00,278.78,0.0,0.0,40.0,4694.0
2017-02-10 19:00:00,277.96,0.0,0.0,75.0,3186.0
2017-02-10 20:00:00,277.59,0.0,0.0,1.0,2646.0
2017-02-10 21:00:00,278.08,0.0,0.0,75.0,2487.0
2017-02-10 22:00:00,278.4,0.0,0.0,1.0,2242.0
2017-02-10 23:00:00,278.72,0.0,0.0,1.0,1069.0
2017-02-11 00:00:00,278.36,0.0,0.0,1.0,1197.0
2017-02-11 01:00:00,277.89,0.0,0.0,1.0,788.0
2017-02-11 02:00:00,277.69,0.0,0.0,40.0,538.0
2017-02-11 03:00:00,277.35,0.0,0.0,1.0,334.0
2017-02-11 04:00:00,276.69,0.0,0.0,1.0,265.0
2017-02-11 05:00:00,276.22,0.0,0.0,1.0,460.0
2017-02-11 06:00:00,275.69,0.0,0.0,1.0,875.0
2017-02-11 07:00:00,275.22,0.0,0.0,90.0,1249.0
2017-02-11 08:00:00,274.76,0.0,0.0,90.0,2098.0
2017-02-11 09:00:00,274.75,0.0,0.0,75.0,3155.0
2017-02-11 10:00:00,275.42,0.0,0.0,1.0,4247.0
2017-02-11 11:00:00,275.73,0.0,0.0,1.0,4645.0
2017-02-11 12:00:00,276.75,0.0,0.0,1.0,5020.0
2017-02-11 13:00:00,277.36,0.0,0.0,1.0,4928.0
2017-02-11 14:00:00,278.35,0.0,0.0,1.0,4986.0
2017-02-11 15:00:00,278.88,0.0,0.0,1.0,4815.0
2017-02-11 16:00:00,278.51,0.0,0.0,40.0,4760.0
2017-02-11 17:00:00,278.01,0.0,0.0,40.0,4984.0
2017-02-11 18:00:00,277.16,0.0,0.0,90.0,4739.0
2017-02-11 19:00:00,276.4,0.0,0.0,90.0,3605.0
2017-02-11 20:00:00,275.95,0.0,0.0,90.0,2862.0
2017-02-11 21:00:00,275.82,0.0,0.0,90.0,2835.0
2017-02-11 22:00:00,275.75,0.0,0.0,90.0,2489.0
2017-02-11 23:00:00,275.84,0.0,0.0,1.0,1822.0
2017-02-12 00:00:00,275.88,0.0,0.0,40.0,1196.0
2017-02-12 01:00:00,275.88,0.0,0.0,40.0,829.0
2017-02-12 02:00:00,276.15,0.0,0.0,1.0,538.0
2017-02-12 03:00:00,275.72,0.0,0.0,1.0,334.0
2017-02-12 04:00:00,275.55,0.0,0.0,90.0,265.0
2017-02-12 05:00:00,274.75,0.0,0.0,40.0,429.0
2017-02-12 06:00:00,273.22,0.0,0.0,1.0,774.0
2017-02-12 07:00:00,271.95,0.0,0.0,1.0,1084.0
2017-02-12 08:00:00,271.35,0.0,0.0,1.0,1789.0
2017-02-12 09:00:00,271.36,0.0,0.0,5.0,2666.0
2017-02-12 10:00:00,272.42,0.0,0.0,1.0,3517.0
2017-02-12 11:00:00,273.42,0.0,0.0,5.0,3952.0
2017-02-12 12:00:00,274.42,0.0,0.0,1.0,4297.0
2017-02-12 13:00:00,275.28,0.0,0.0,1.0,4679.0
2017-02-12 14:00:00,275.88,0.0,0.0,1.0,4538.0
2017-02-12 15:00:00,276.4,0.0,0.0,1.0,4342.0
2017-02-12 16:00:00,276.87,0.0,0.0,1.0,4775.0
2017-02-12 17:00:00,276.53,0.0,0.0,1.0,5766.0
2017-02-12 18:00:00,275.53,0.0,0.0,1.0,3964.0
2017-02-12 19:00:00,274.75,0.0,0.0,1.0,3168.0
2017-02-12 20:00:00,273.53,0.0,0.0,1.0,2631.0
2017-02-12 21:00:00,273.02,0.0,0.0,1.0,2208.0
2017-02-12 22:00:00,271.84,0.0,0.0,1.0,1723.0
2017-02-12 23:00:00,271.49,0.0,0.0,1.0,1069.0
2017-02-13 00:00:00,270.96,0.0,0.0,1.0,645.0
2017-02-13 01:00:00,271.02,0.0,0.0,1.0,402.0
2017-02-13 02:00:00,270.81,0.0,0.0,1.0,324.0
2017-02-13 03:00:00,270.58,0.0,0.0,1.0,368.0
2017-02-13 04:00:00,270.34,0.0,0.0,1.0,869.0
2017-02-13 05:00:00,270.58,0.0,0.0,1.0,2703.0
2017-02-13 06:00:00,270.21,0.0,0.0,1.0,5717.0
2017-02-13 07:00:00,270.55,0.0,0.0,1.0,6643.0
2017-02-13 08:00:00,271.02,0.0,0.0,1.0,6255.0
2017-02-13 09:00:00,272.75,0.0,0.0,1.0,4943.0
2017-02-13 10:00:00,275.08,0.0,0.0,1.0,4447.0
2017-02-13 11:00:00,276.75,0.0,0.0,1.0,4558.0
2017-02-13 12:00:00,278.42,0.0,0.0,1.0,4627.0
2017-02-13 13:00:00,278.95,0.0,0.0,1.0,4794.0
2017-02-13 14:00:00,279.82,0.0,0.0,1.0,4930.0
2017-02-13 15:00:00,280.65,0.0,0.0,1.0,5568.0
2017-02-13 16:00:00,287.007,0.0,0.0,56.0,6254.0
2017-02-13 17:00:00,286.66499999999996,0.0,0.0,40.0,5750.0
2017-02-13 18:00:00,286.17999999999995,0.0,0.0,40.0,4426.0
2017-02-13 19:00:00,285.42,0.0,0.0,40.0,3389.0
2017-02-13 20:00:00,284.225,0.0,0.0,40.0,2946.0
2017-02-13 21:00:00,283.15,0.0,0.0,40.0,2697.0
2017-02-13 22:00:00,282.22,0.0,0.0,20.0,2114.0
2017-02-13 23:00:00,281.525,0.0,0.0,1.0,1282.0
2017-02-14 00:00:00,281.08,0.0,0.0,1.0,695.0
2017-02-14 01:00:00,271.815,0.0,0.0,0.0,332.0
2017-02-14 02:00:00,270.536,0.0,0.0,0.0,266.0
2017-02-14 03:00:00,270.536,0.0,0.0,0.0,322.0
2017-02-14 04:00:00,270.536,0.0,0.0,0.0,831.0
2017-02-14 05:00:00,269.822,0.0,0.0,0.0,2746.0
2017-02-14 06:00:00,269.822,0.0,0.0,0.0,5774.0
2017-02-14 07:00:00,269.822,0.0,0.0,0.0,6355.0
2017-02-14 08:00:00,272.061,0.0,0.0,24.0,6003.0
2017-02-14 09:00:00,273.16700000000003,0.0,0.0,0.0,5153.0
2017-02-14 10:00:00,273.16700000000003,0.0,0.0,0.0,4395.0
2017-02-14 11:00:00,277.353,0.0,0.0,8.0,4650.0
2017-02-14 12:00:00,277.353,0.0,0.0,8.0,4915.0
2017-02-14 13:00:00,277.353,0.0,0.0,8.0,4811.0
2017-02-14 14:00:00,275.46,0.0,0.0,36.0,5098.0
2017-02-14 15:00:00,275.46,0.0,0.0,36.0,5892.0
2017-02-14 16:00:00,275.46,0.0,0.0,36.0,6530.0
2017-02-14 17:00:00,271.087,0.0,0.0,0.0,6093.0
2017-02-14 18:00:00,271.087,0.0,0.0,0.0,4734.0
2017-02-14 19:00:00,271.087,0.0,0.0,0.0,3376.0
2017-02-14 20:00:00,268.832,0.0,0.0,0.0,2715.0
2017-02-14 21:00:00,268.832,0.0,0.0,0.0,3111.0
2017-02-14 22:00:00,268.832,0.0,0.0,0.0,3604.0
2017-02-14 23:00:00,267.254,0.0,0.0,0.0,1296.0
2017-02-15 00:00:00,267.254,0.0,0.0,0.0,671.0
2017-02-15 01:00:00,267.254,0.0,0.0,0.0,368.0
2017-02-15 02:00:00,265.42900000000003,0.0,0.0,0.0,287.0
2017-02-15 03:00:00,265.42900000000003,0.0,0.0,0.0,335.0
2017-02-15 04:00:00,265.42900000000003,0.0,0.0,0.0,884.0
2017-02-15 05:00:00,263.79200000000003,0.0,0.0,0.0,2731.0
2017-02-15 06:00:00,263.79200000000003,0.0,0.0,0.0,5810.0
2017-02-15 07:00:00,263.79200000000003,0.0,0.0,0.0,6830.0
2017-02-15 08:00:00,264.896,0.0,0.0,8.0,6036.0
2017-02-15 09:00:00,264.896,0.0,0.0,8.0,5176.0
2017-02-15 10:00:00,265.191,0.0,0.0,0.0,4440.0
2017-02-15 11:00:00,270.55,0.0,0.0,0.0,4703.0
2017-02-15 12:00:00,270.55,0.0,0.0,0.0,4880.0
2017-02-15 13:00:00,270.55,0.0,0.0,0.0,4873.0
2017-02-15 14:00:00,273.939,0.0,0.0,0.0,5206.0
2017-02-15 15:00:00,273.939,0.0,0.0,0.0,5605.0
2017-02-15 16:00:00,273.939,0.0,0.0,0.0,6601.0
2017-02-15 17:00:00,271.341,0.0,0.0,8.0,6093.0
2017-02-15 18:00:00,271.341,0.0,0.0,8.0,4844.0
2017-02-15 19:00:00,271.341,0.0,0.0,8.0,3502.0
2017-02-15 20:00:00,267.775,0.0,0.0,0.0,2844.0
2017-02-15 21:00:00,267.775,0.0,0.0,0.0,2727.0
2017-02-15 22:00:00,267.775,0.0,0.0,0.0,1722.0
2017-02-15 23:00:00,267.785,0.0,0.0,0.0,1050.0
2017-02-16 00:00:00,267.785,0.0,0.0,0.0,711.0
2017-02-16 01:00:00,267.785,0.0,0.0,0.0,504.0
2017-02-16 02:00:00,268.039,0.0,0.0,8.0,418.0
2017-02-16 03:00:00,268.039,0.0,0.0,8.0,468.0
2017-02-16 04:00:00,268.039,0.0,0.0,8.0,933.0
2017-02-16 05:00:00,268.381,0.0,0.0,24.0,2755.0
2017-02-16 06:00:00,268.381,0.0,0.0,24.0,5721.0
2017-02-16 07:00:00,268.381,0.0,0.0,24.0,6888.0
2017-02-16 08:00:00,270.471,0.0,0.0,20.0,6137.0
2017-02-16 09:00:00,270.471,0.0,0.0,20.0,5040.0
2017-02-16 10:00:00,270.471,0.0,0.0,20.0,4510.0
2017-02-16 11:00:00,276.269,0.0,0.0,68.0,4739.0
2017-02-16 12:00:00,276.269,0.0,0.0,68.0,4864.0
2017-02-16 13:00:00,276.269,0.0,0.0,68.0,5039.0
2017-02-16 14:00:00,279.555,0.0,0.0,76.0,5365.0
2017-02-16 15:00:00,279.555,0.0,0.0,76.0,5681.0
2017-02-16 16:00:00,279.555,0.0,0.0,76.0,6564.0
2017-02-16 17:00:00,276.83,0.0,0.0,20.0,6273.0
2017-02-16 18:00:00,276.83,0.0,0.0,20.0,4663.0
2017-02-16 19:00:00,276.83,0.0,0.0,20.0,3399.0
2017-02-16 20:00:00,273.774,0.0,0.0,12.0,2934.0
2017-02-16 21:00:00,273.774,0.0,0.0,12.0,3283.0
2017-02-16 22:00:00,273.774,0.0,0.0,12.0,3751.0
2017-02-16 23:00:00,272.589,0.0,0.0,0.0,1319.0
2017-02-17 00:00:00,272.589,0.0,0.0,0.0,692.0
2017-02-17 01:00:00,272.589,0.0,0.0,0.0,402.0
2017-02-17 02:00:00,270.756,0.0,0.0,0.0,325.0
2017-02-17 03:00:00,270.756,0.0,0.0,0.0,349.0
2017-02-17 04:00:00,270.756,0.0,0.0,0.0,828.0
2017-02-17 05:00:00,269.97900000000004,0.0,0.0,0.0,2577.0
2017-02-17 06:00:00,269.97900000000004,0.0,0.0,0.0,5465.0
2017-02-17 07:00:00,269.97900000000004,0.0,0.0,0.0,6370.0
2017-02-17 08:00:00,275.153,0.0,0.0,0.0,5960.0
2017-02-17 09:00:00,275.153,0.0,0.0,0.0,5207.0
2017-02-17 10:00:00,276.411,0.0,0.0,0.0,4841.0
2017-02-17 11:00:00,286.372,0.0,0.0,0.0,5259.0
2017-02-17 12:00:00,286.372,0.0,0.0,0.0,5385.0
2017-02-17 13:00:00,286.372,0.0,0.0,0.0,5351.0
2017-02-17 14:00:00,288.567,0.0,0.0,0.0,5474.0
2017-02-17 15:00:00,288.567,0.0,0.0,0.0,5955.0
2017-02-17 16:00:00,288.567,0.0,0.0,0.0,6571.0
2017-02-17 17:00:00,283.808,0.0,0.0,0.0,5633.0
2017-02-17 18:00:00,283.808,0.0,0.0,0.0,5000.0
2017-02-17 19:00:00,283.808,0.0,0.0,0.0,3915.0
2017-02-17 20:00:00,279.514,0.0,0.0,8.0,3199.0
2017-02-17 21:00:00,279.514,0.0,0.0,8.0,3124.0
2017-02-17 22:00:00,279.514,0.0,0.0,8.0,2576.0
2017-02-17 23:00:00,276.608,0.0,0.0,0.0,1813.0
2017-02-18 00:00:00,276.608,0.0,0.0,0.0,1230.0
2017-02-18 01:00:00,276.608,0.0,0.0,0.0,749.0
2017-02-18 02:00:00,274.666,0.0,0.0,0.0,610.0
2017-02-18 03:00:00,274.666,0.0,0.0,0.0,369.0
2017-02-18 04:00:00,274.666,0.0,0.0,0.0,380.0
2017-02-18 05:00:00,272.936,0.0,0.0,0.0,608.0
2017-02-18 06:00:00,272.936,0.0,0.0,0.0,1179.0
2017-02-18 07:00:00,272.936,0.0,0.0,0.0,1952.0
2017-02-18 08:00:00,274.941,0.0,0.0,0.0,3050.0
2017-02-18 09:00:00,274.941,0.0,0.0,0.0,3754.0
2017-02-18 10:00:00,276.276,0.0,0.0,24.0,4329.0
2017-02-18 11:00:00,283.492,0.0,0.0,8.0,4663.0
2017-02-18 12:00:00,283.492,0.0,0.0,8.0,5114.0
2017-02-18 13:00:00,283.492,0.0,0.0,8.0,5114.0
2017-02-18 14:00:00,286.77,0.0,0.0,0.0,5255.0
2017-02-18 15:00:00,286.77,0.0,0.0,0.0,4719.0
2017-02-18 16:00:00,286.77,0.0,0.0,0.0,4912.0
2017-02-18 17:00:00,282.231,0.0,0.0,32.0,4871.0
2017-02-18 18:00:00,282.231,0.0,0.0,32.0,4525.0
2017-02-18 19:00:00,282.231,0.0,0.0,32.0,3742.0
2017-02-18 20:00:00,276.249,0.0,0.0,20.0,2887.0
2017-02-18 21:00:00,276.249,0.0,0.0,20.0,3219.0
2017-02-18 22:00:00,276.249,0.0,0.0,20.0,4272.0
2017-02-18 23:00:00,274.17,0.0,0.0,8.0,2177.0
2017-02-19 00:00:00,274.17,0.0,0.0,8.0,1587.0
2017-02-19 01:00:00,274.17,0.0,0.0,8.0,952.0
2017-02-19 02:00:00,272.296,0.0,0.0,12.0,814.0
2017-02-19 03:00:00,272.296,0.0,0.0,12.0,453.0
2017-02-19 04:00:00,272.296,0.0,0.0,12.0,402.0
2017-02-19 05:00:00,272.135,0.0,0.0,36.0,566.0
2017-02-19 06:00:00,272.135,0.0,0.0,36.0,983.0
2017-02-19 07:00:00,272.135,0.0,0.0,36.0,1293.0
2017-02-19 08:00:00,277.671,0.0,0.0,64.0,2001.0
2017-02-19 09:00:00,277.671,0.0,0.0,64.0,2925.0
2017-02-19 10:00:00,277.671,0.0,0.0,64.0,3722.0
2017-02-19 11:00:00,286.724,0.0,0.0,20.0,4179.0
2017-02-19 12:00:00,286.724,0.0,0.0,20.0,4608.0
2017-02-19 13:00:00,286.724,0.0,0.0,20.0,4821.0
2017-02-19 14:00:00,287.865,0.0,0.0,68.0,4813.0
2017-02-19 15:00:00,287.865,0.0,0.0,68.0,4808.0
2017-02-19 16:00:00,287.865,0.0,0.0,68.0,5012.0
2017-02-19 17:00:00,286.267,0.0,0.0,88.0,4566.0
2017-02-19 18:00:00,286.267,0.0,0.0,88.0,3843.0
2017-02-19 19:00:00,286.267,0.0,0.0,88.0,3109.0
2017-02-19 20:00:00,285.215,0.0,0.0,48.0,2516.0
2017-02-19 21:00:00,285.215,0.0,0.0,48.0,2263.0
2017-02-19 22:00:00,285.215,0.0,0.0,48.0,1580.0
2017-02-19 23:00:00,285.059,0.0,0.0,68.0,1030.0
