datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2
2007-08-27 18:00:00,16.222,12.97,14449.22,82.6,0.0,36.0
2007-08-27 19:00:00,13.86,7.768,14506.79,64.6,0.0,0.0
2007-08-27 20:00:00,64.5,11.54,14380.83,274.2,0.0,0.0
2007-08-27 21:00:00,167.6,17.914,14232.74,717.4,855.0,0.0
2007-08-27 22:00:00,98.918,7.9,14495.49,407.8,86.0,0.0
2007-08-27 23:00:00,179.666,15.356,14459.92,745.4,421.0,28.0
2007-08-28 00:00:00,135.306,6.18,14257.7,569.6,496.0,7.0
2007-08-28 01:00:00,17.041999999999998,6.412,14363.17,75.0,0.0,0.0
2007-08-28 02:00:00,24.038,8.502,14365.56,105.0,0.0,32.0
2007-08-28 03:00:00,15.878,5.21,14464.21,69.0,0.0,0.0
2007-08-28 04:00:00,11.427999999999999,5.854,14450.38,53.0,0.0,0.0
2007-08-28 05:00:00,13.176,8.79,14417.66,64.2,0.0,32.0
2007-08-28 06:00:00,10.428,4.07,14366.07,46.8,0.0,0.0
2007-08-28 07:00:00,78.338,10.328,14286.26,339.0,0.0,33.0
2007-08-28 08:00:00,70.402,4.002,14398.11,294.0,0.0,0.0
2007-08-28 09:00:00,49.268,10.034,14371.25,214.79999999999998,0.0,31.0
2007-08-28 10:00:00,59.492000000000004,4.756,14305.74,250.0,0.0,2.0
2007-08-28 11:00:00,72.986,6.684,14235.93,306.6,0.0,21.0
2007-08-28 12:00:00,48.614,6.758,14278.14,204.4,0.0,12.0
2007-08-28 13:00:00,21.768,6.27,14351.56,97.6,0.0,17.0
2007-08-28 14:00:00,12.186,7.786,14383.19,59.0,0.0,16.0
2007-08-28 15:00:00,43.946,8.414,14323.71,200.2,533.0,17.0
2007-08-28 16:00:00,14.544,10.278,14339.32,75.0,9.0,17.0
2007-08-28 17:00:00,12.142,7.5600000000000005,14408.11,58.8,0.0,19.0
2007-08-28 18:00:00,17.428,8.25,14462.43,82.4,0.0,16.0
2007-08-28 19:00:00,71.658,8.256,14432.77,303.8,0.0,413.0
2007-08-28 20:00:00,17.144,7.074,14396.43,75.4,0.0,12.0
2007-08-28 21:00:00,23.868,7.104,14314.08,103.4,0.0,31.0
2007-08-28 22:00:00,118.132,9.69,14387.96,497.59999999999997,0.0,1456.0
2007-08-28 23:00:00,37.792,12.852,14592.08,169.8,0.0,284.0
2007-08-29 00:00:00,14.094,6.718,14604.43,65.6,0.0,41.0
2007-08-29 01:00:00,14.296,9.35,14561.51,70.0,0.0,45.0
2007-08-29 02:00:00,12.968,7.466,14469.49,64.6,0.0,29.0
2007-08-29 03:00:00,11.874,6.314,14474.86,57.4,0.0,29.0
2007-08-29 04:00:00,32.558,8.212,14465.51,141.6,0.0,43.0
2007-08-29 05:00:00,25.722,5.3020000000000005,14454.82,111.8,0.0,15.0
2007-08-29 06:00:00,12.92,8.152,14495.47,64.8,0.0,42.0
2007-08-29 07:00:00,83.23,6.248,14385.88,352.4,0.0,0.0
2007-08-29 08:00:00,108.456,7.078,14326.85,454.8,449.0,36.0
2007-08-29 09:00:00,103.606,4.64,14266.17,434.2,508.0,0.0
2007-08-29 10:00:00,22.44,8.04,14320.14,101.6,0.0,35.0
2007-08-29 11:00:00,10.572,4.93,14378.31,48.2,0.0,6.0
2007-08-29 12:00:00,13.09,8.504,14402.58,64.6,0.0,29.0
2007-08-29 13:00:00,11.17,5.794,14470.61,51.8,0.0,20.0
2007-08-29 14:00:00,11.916,6.926,14415.49,56.0,0.0,16.0
2007-08-29 15:00:00,15.752,9.048,14513.23,77.8,0.0,32.0
2007-08-29 16:00:00,10.636,5.36,14567.31,47.800000000000004,0.0,3.0
2007-08-29 17:00:00,14.11,10.138,14474.14,70.4,0.0,36.0
2007-08-29 18:00:00,20.284,4.036,14467.3,87.2,0.0,0.0
2007-08-29 19:00:00,94.632,13.53,14359.34,399.4,0.0,35.0
2007-08-29 20:00:00,57.4,5.878,14326.45,242.4,0.0,0.0
2007-08-29 21:00:00,21.826,9.838,14318.86,100.2,0.0,35.0
2007-08-29 22:00:00,12.47,6.2459999999999996,14493.58,59.4,0.0,10.0
2007-08-29 23:00:00,11.97,7.678,14660.46,58.6,0.0,25.0
2007-08-30 00:00:00,12.628,8.164,14565.48,61.4,0.0,25.0
2007-08-30 01:00:00,31.9,5.472,14552.75,136.6,0.0,10.0
2007-08-30 02:00:00,26.648,7.776,14523.7,117.4,0.0,35.0
2007-08-30 03:00:00,11.268,6.206,14580.44,52.6,0.0,0.0
2007-08-30 04:00:00,11.438,6.57,14531.84,57.0,0.0,35.0
2007-08-30 05:00:00,10.894,5.646,14548.84,49.2,0.0,0.0
2007-08-30 06:00:00,22.038,7.766,14356.41,106.0,0.0,34.0
2007-08-30 07:00:00,34.986,4.166,14424.6,153.2,0.0,1.0
2007-08-30 08:00:00,102.972,7.856,14287.37,433.0,455.0,33.0
2007-08-30 09:00:00,44.424,5.516,14357.11,194.8,446.0,15.0
2007-08-30 10:00:00,10.968,6.2540000000000004,14435.210000000001,51.4,0.0,20.0
2007-08-30 11:00:00,30.586,11.222,14359.35,146.0,0.0,28.0
2007-08-30 12:00:00,53.338,5.162,14387.51,224.4,0.0,6.0
2007-08-30 13:00:00,48.728,8.794,14446.48,206.6,0.0,34.0
2007-08-30 14:00:00,9.629999999999999,3.824,14406.94,42.4,0.0,0.0
2007-08-30 15:00:00,12.364,7.986000000000001,14471.51,61.2,0.0,35.0
2007-08-30 16:00:00,11.536,6.49,14468.630000000001,53.4,0.0,0.0
2007-08-30 17:00:00,11.972,7.28,14431.9,58.800000000000004,0.0,35.0
2007-08-30 18:00:00,104.884,10.918,14344.04,449.0,987.0,406.0
2007-08-30 19:00:00,171.276,21.082,14333.42,729.2,1073.0,48.0
2007-08-30 20:00:00,84.39,10.884,14369.9,356.4,4.0,302.0
2007-08-30 21:00:00,114.6,7.514,14379.85,482.4,470.0,34.0
2007-08-30 22:00:00,183.722,13.314,14322.74,777.0,387.0,1309.0
2007-08-30 23:00:00,45.268,5.186,14539.35,190.8,0.0,135.0
2007-08-31 00:00:00,25.844,9.57,14522.21,112.2,0.0,74.0
2007-08-31 01:00:00,22.436,6.17,14527.89,95.60000000000001,0.0,23.0
2007-08-31 02:00:00,23.324,7.65,14521.64,101.60000000000001,0.0,34.0
2007-08-31 03:00:00,22.662,6.708,14551.08,97.2,0.0,43.0
2007-08-31 04:00:00,22.472,6.276,14522.74,95.8,0.0,14.0
2007-08-31 05:00:00,23.806,8.290000000000001,14505.84,103.60000000000001,0.0,47.0
2007-08-31 06:00:00,52.246,4.396,14427.25,223.2,0.0,3.0
2007-08-31 07:00:00,96.966,9.164,14326.79,406.0,0.0,35.0
2007-08-31 08:00:00,87.28,5.61,14393.89,361.4,0.0,6.0
2007-08-31 09:00:00,94.518,7.74,14378.15,391.6,0.0,28.0
2007-08-31 10:00:00,73.696,4.964,14307.68,306.2,0.0,24.0
2007-08-31 11:00:00,74.306,5.874,14308.53,308.8,0.0,10.0
2007-08-31 12:00:00,30.736,7.44,14296.6,136.4,0.0,34.0
2007-08-31 13:00:00,10.0,4.446,14289.29,45.8,0.0,0.0
2007-08-31 14:00:00,12.193999999999999,7.794,14458.79,60.6,0.0,34.0
2007-08-31 15:00:00,10.622,5.336,14528.16,48.8,0.0,0.0
2007-08-31 16:00:00,20.408,8.454,14524.28,92.2,0.0,34.0
2007-08-31 17:00:00,15.794,4.854,14545.23,69.2,0.0,15.0
2007-08-31 18:00:00,24.154,10.228,14581.13,113.60000000000001,0.0,19.0
2007-08-31 19:00:00,118.67,20.848,14225.51,507.2,0.0,51.0
2007-08-31 20:00:00,163.64,13.708,14100.11,699.6,566.0,50.0
2007-08-31 21:00:00,121.05199999999999,6.118,14029.98,517.0,217.0,19.0
2007-08-31 22:00:00,68.648,5.708,14260.38,293.59999999999997,417.0,31.0
2007-08-31 23:00:00,64.348,9.91,14446.26,268.2,0.0,38.0
2007-09-01 00:00:00,16.398,8.282,14515.27,75.2,0.0,8.0
2007-09-01 01:00:00,13.592,9.482,14423.47,67.8,0.0,43.0
2007-09-01 02:00:00,12.198,7.03,14383.11,57.6,0.0,0.0
2007-09-01 03:00:00,13.614,9.314,14407.93,68.2,0.0,42.0
2007-09-01 04:00:00,11.748000000000001,6.372,14353.53,56.199999999999996,0.0,17.0
2007-09-01 05:00:00,13.112,8.58,14347.73,64.8,0.0,23.0
2007-09-01 06:00:00,26.522000000000002,7.874,14288.97,117.8,0.0,33.0
2007-09-01 07:00:00,44.668,5.832,14410.14,193.6,0.0,7.0
2007-09-01 08:00:00,27.486,9.27,14420.79,126.4,0.0,38.0
2007-09-01 09:00:00,97.828,5.664,14203.86,411.2,0.0,0.0
2007-09-01 10:00:00,79.056,8.076,14133.03,334.4,0.0,40.0
2007-09-01 11:00:00,32.722,15.104,14153.15,153.2,0.0,0.0
2007-09-01 12:00:00,25.22,11.728,14439.24,122.2,0.0,39.0
2007-09-01 13:00:00,76.15,16.46,14416.88,328.4,0.0,7.0
2007-09-01 14:00:00,111.512,23.036,14403.89,479.4,577.0,31.0
2007-09-01 15:00:00,134.118,24.044,14301.3,569.0,508.0,27.0
2007-09-01 16:00:00,118.646,23.62,14303.460000000001,507.6,0.0,39.0
2007-09-01 17:00:00,91.19800000000001,7.14,14401.67,379.6,0.0,0.0
2007-09-01 18:00:00,108.884,10.808,14391.09,457.0,0.0,62.0
2007-09-01 19:00:00,106.38,13.592,14406.01,456.6,815.0,0.0
2007-09-01 20:00:00,91.07600000000001,17.17,14403.74,386.2,18.0,46.0
2007-09-01 21:00:00,148.396,16.826,14277.83,627.8,570.0,11.0
2007-09-01 22:00:00,111.454,12.77,14444.6,467.0,0.0,28.0
2007-09-01 23:00:00,189.508,11.772,14441.58,787.0,9.0,28.0
2007-09-02 00:00:00,101.182,11.914,14445.89,426.0,851.0,33.0
2007-09-02 01:00:00,29.756,14.746,14483.02,137.6,41.0,71.0
2007-09-02 02:00:00,14.106,11.004,14526.01,71.6,0.0,70.0
2007-09-02 03:00:00,12.392000000000001,7.958,14544.11,61.199999999999996,0.0,16.0
2007-09-02 04:00:00,10.692,5.334,14531.58,50.4,0.0,12.0
2007-09-02 05:00:00,13.776,9.948,14548.33,69.0,0.0,50.0
2007-09-02 06:00:00,9.44,3.912,14545.91,43.4,0.0,0.0
2007-09-02 07:00:00,14.08,10.256,14552.62,70.0,0.0,56.0
2007-09-02 08:00:00,40.446,4.416,14505.05,168.8,0.0,5.0
2007-09-02 09:00:00,64.504,7.95,14436.800000000001,279.2,0.0,27.0
2007-09-02 10:00:00,28.072,8.638,14366.5,123.4,0.0,32.0
2007-09-02 11:00:00,30.31,5.9719999999999995,14310.77,134.2,0.0,0.0
2007-09-02 12:00:00,68.614,13.396,14294.59,310.4,0.0,61.0
2007-09-02 13:00:00,114.202,20.518,14379.84,489.0,0.0,0.0
2007-09-02 14:00:00,117.99,11.328,14314.6,502.4,401.0,45.0
2007-09-02 15:00:00,151.268,13.552,14228.32,650.8,504.0,255.0
2007-09-02 16:00:00,118.848,8.22,14352.67,505.2,0.0,369.0
2007-09-02 17:00:00,117.662,7.902,14230.95,501.4,0.0,41.0
2007-09-02 18:00:00,177.558,11.984,14138.37,767.4,955.0,348.0
2007-09-02 19:00:00,57.839999999999996,12.764,14266.95,268.4,30.0,63.0
2007-09-02 20:00:00,68.836,11.856,14294.0,306.2,0.0,10.0
2007-09-02 21:00:00,131.26,5.34,14319.52,560.8,463.0,15.0
2007-09-02 22:00:00,67.556,6.818,14554.48,298.8,368.0,38.0
2007-09-02 23:00:00,102.078,5.872,14494.4,429.2,0.0,0.0
2007-09-03 00:00:00,33.476,10.232,14440.52,150.4,0.0,54.0
2007-09-03 01:00:00,13.56,4.61,14369.31,59.6,0.0,0.0
2007-09-03 02:00:00,15.062,6.718,14337.65,70.0,0.0,38.0
2007-09-03 03:00:00,14.122,5.53,14385.94,64.0,0.0,15.0
2007-09-03 04:00:00,13.972,4.996,14371.6,62.6,0.0,11.0
2007-09-03 05:00:00,15.144,7.198,14346.19,71.4,0.0,42.0
2007-09-03 06:00:00,27.336,3.9579999999999997,14446.94,122.4,0.0,0.0
2007-09-03 07:00:00,71.482,9.384,14417.82,304.2,0.0,52.0
2007-09-03 08:00:00,115.004,3.946,14293.23,482.8,0.0,366.0
2007-09-03 09:00:00,156.922,8.89,14363.68,657.2,0.0,901.0
2007-09-03 10:00:00,120.664,12.16,14186.71,511.2,0.0,663.0
2007-09-03 11:00:00,39.512,3.726,14158.1,169.8,0.0,37.0
2007-09-03 12:00:00,15.924,10.83,14252.73,81.2,0.0,66.0
2007-09-03 13:00:00,11.234,4.272,14329.97,53.199999999999996,0.0,14.0
2007-09-03 14:00:00,14.178,8.428,14471.6,70.4,0.0,38.0
2007-09-03 15:00:00,13.282,7.602,14507.32,65.6,0.0,38.0
2007-09-03 16:00:00,12.458,6.0,14554.61,59.0,0.0,11.0
2007-09-03 17:00:00,14.688,9.746,14359.03,74.2,0.0,61.0
2007-09-03 18:00:00,23.46,6.754,14332.539999999999,104.0,106.0,0.0
2007-09-03 19:00:00,86.956,23.812,14317.71,391.0,515.0,52.0
2007-09-03 20:00:00,73.888,6.646,14317.31,307.4,0.0,0.0
2007-09-03 21:00:00,74.018,8.427999999999999,14403.77,308.2,0.0,30.0
2007-09-03 22:00:00,33.208,9.424,14454.3,142.8,0.0,21.0
2007-09-03 23:00:00,29.372,5.132000000000001,14634.72,125.60000000000001,0.0,5.0
2007-09-04 00:00:00,35.448,10.282,14558.85,154.6,0.0,45.0
2007-09-04 01:00:00,10.424,4.08,14591.08,50.0,0.0,0.0
2007-09-04 02:00:00,15.05,10.952,14546.57,77.2,0.0,50.0
2007-09-04 03:00:00,10.316,3.96,14542.77,49.2,0.0,0.0
2007-09-04 04:00:00,14.0,8.874,14418.27,69.6,0.0,38.0
2007-09-04 05:00:00,10.766,4.634,14381.09,51.6,0.0,10.0
2007-09-04 06:00:00,29.177999999999997,6.248,14318.67,133.2,0.0,18.0
2007-09-04 07:00:00,49.226,6.794,14295.57,213.4,0.0,30.0
2007-09-04 08:00:00,83.094,4.73,14254.1,354.8,554.0,0.0
2007-09-04 09:00:00,67.144,8.394,14376.01,289.8,474.0,48.0
2007-09-04 10:00:00,78.364,4.146,14312.18,326.0,0.0,0.0
2007-09-04 11:00:00,94.49,9.138,14299.79,399.6,9.0,47.0
2007-09-04 12:00:00,151.156,11.234,14397.62,645.6,978.0,0.0
2007-09-04 13:00:00,83.30799999999999,8.11,14431.25,351.2,0.0,35.0
2007-09-04 14:00:00,43.2,7.834,14381.34,202.4,0.0,264.0
2007-09-04 15:00:00,25.988,6.73,14417.64,127.4,0.0,21.0
2007-09-04 16:00:00,99.292,10.388,14322.31,434.0,0.0,1234.0
2007-09-04 17:00:00,74.84,5.576,14280.61,321.0,0.0,47.0
2007-09-04 18:00:00,90.136,8.732,14300.37,380.0,0.0,57.0
2007-09-04 19:00:00,101.832,3.89,14317.6,431.0,0.0,11.0
2007-09-04 20:00:00,161.716,11.874,14220.14,688.0,359.0,63.0
2007-09-04 21:00:00,194.166,6.578,14133.3,834.8,554.0,1357.0
2007-09-04 22:00:00,40.996,12.592,14415.39,175.4,0.0,89.0
2007-09-04 23:00:00,20.814,3.856,14597.4,88.8,0.0,37.0
2007-09-05 00:00:00,16.496,9.554,14573.11,78.2,0.0,64.0
2007-09-05 01:00:00,11.636,2.842,14363.31,53.8,0.0,9.0
2007-09-05 02:00:00,50.426,6.202,14296.55,214.2,0.0,47.0
2007-09-05 03:00:00,12.894,4.53,14386.51,59.4,0.0,24.0
2007-09-05 04:00:00,13.004,4.3,14390.3,59.6,0.0,28.0
2007-09-05 05:00:00,14.048,6.896,14375.17,65.0,0.0,36.0
2007-09-05 06:00:00,105.938,2.986,14311.9,449.4,0.0,384.0
2007-09-05 07:00:00,131.642,10.888,14417.82,549.4,0.0,539.0
2007-09-05 08:00:00,172.468,5.206,14204.18,732.0,0.0,1634.0
2007-09-05 09:00:00,41.711999999999996,9.576,14258.94,180.8,0.0,65.0
2007-09-05 10:00:00,11.906,2.69,14155.72,55.0,0.0,36.0
2007-09-05 11:00:00,15.934,10.136,14327.85,80.2,0.0,63.0
2007-09-05 12:00:00,10.437999999999999,2.904,14411.17,49.2,0.0,10.0
2007-09-05 13:00:00,15.878,10.26,14398.68,79.0,0.0,59.0
2007-09-05 14:00:00,10.69,3.322,14331.4,50.4,0.0,15.0
2007-09-05 15:00:00,14.464,8.232,14410.19,72.2,0.0,38.0
2007-09-05 16:00:00,11.764,5.508,14463.119999999999,55.8,0.0,26.0
2007-09-05 17:00:00,21.118,5.332,14404.02,92.8,0.0,4.0
2007-09-05 18:00:00,42.78,7.406,14383.09,184.2,0.0,47.0
2007-09-05 19:00:00,48.08,3.6599999999999997,14319.58,206.79999999999998,0.0,0.0
2007-09-05 20:00:00,107.136,8.35,14233.22,457.6,0.0,51.0
2007-09-05 21:00:00,187.248,5.14,14126.35,794.2,0.0,384.0
2007-09-05 22:00:00,97.866,6.958,14295.47,407.4,0.0,45.0
2007-09-05 23:00:00,71.006,5.986,14535.7,298.0,0.0,536.0
2007-09-06 00:00:00,70.13,10.104,14427.16,305.6,0.0,997.0
2007-09-06 01:00:00,17.242,11.796,14471.210000000001,84.8,0.0,108.0
2007-09-06 02:00:00,12.076,5.7,14437.77,58.2,0.0,35.0
2007-09-06 03:00:00,11.25,4.2299999999999995,14449.25,52.6,0.0,10.0
2007-09-06 04:00:00,14.854,9.584,14404.78,73.6,0.0,82.0
2007-09-06 05:00:00,11.33,4.344,14459.44,53.2,0.0,13.0
2007-09-06 06:00:00,68.324,5.054,14335.39,289.2,0.0,31.0
2007-09-06 07:00:00,114.652,10.344,14277.21,483.8,0.0,52.0
2007-09-06 08:00:00,75.152,3.842,14313.48,310.8,0.0,0.0
2007-09-06 09:00:00,23.986,9.132,14262.72,111.4,0.0,53.0
2007-09-06 10:00:00,11.014,4.508,14176.59,52.0,0.0,7.0
2007-09-06 11:00:00,12.036,5.784,14288.69,58.0,0.0,16.0
2007-09-06 12:00:00,13.692,8.76,14361.71,70.0,0.0,49.0
2007-09-06 13:00:00,11.144,4.656,14400.16,51.6,0.0,0.0
2007-09-06 14:00:00,13.532,8.379999999999999,14381.31,68.0,0.0,45.0
2007-09-06 15:00:00,12.398,6.798,14432.77,60.6,0.0,22.0
2007-09-06 16:00:00,10.912,4.412,14432.99,49.6,0.0,0.0
2007-09-06 17:00:00,25.568,10.042,14346.82,118.6,0.0,64.0
2007-09-06 18:00:00,35.216,3.812,14328.04,150.6,0.0,0.0
2007-09-06 19:00:00,24.062,6.494,14271.89,105.8,0.0,23.0
2007-09-06 20:00:00,16.46,7.802,14341.5,78.6,0.0,39.0
2007-09-06 21:00:00,158.768,7.174,14171.34,684.0,0.0,1387.0
2007-09-06 22:00:00,116.758,12.496,14330.01,499.2,0.0,836.0
2007-09-06 23:00:00,20.918,6.778,14547.44,93.4,0.0,19.0
2007-09-07 00:00:00,10.402,4.074,14502.13,50.0,0.0,0.0
2007-09-07 01:00:00,47.51,8.576,14404.06,203.4,0.0,64.0
2007-09-07 02:00:00,18.248,4.328,14406.83,84.6,0.0,0.0
2007-09-07 03:00:00,11.252,5.2620000000000005,14451.49,51.2,0.0,29.0
2007-09-07 04:00:00,13.232,8.216,14432.38,67.2,0.0,32.0
2007-09-07 05:00:00,9.1,2.862,14413.2,43.6,0.0,0.0
2007-09-07 06:00:00,88.708,10.836,14227.55,380.4,0.0,58.0
2007-09-07 07:00:00,110.848,5.058,14267.25,463.8,0.0,0.0
2007-09-07 08:00:00,112.13,6.668,14226.91,473.0,499.0,21.0
2007-09-07 09:00:00,106.298,7.022,14170.63,450.8,535.0,36.0
2007-09-07 10:00:00,72.676,4.23,14095.05,305.6,0.0,0.0
2007-09-07 11:00:00,74.828,7.338,14141.7,316.2,0.0,54.0
2007-09-07 12:00:00,61.961999999999996,5.026,14270.56,260.0,0.0,0.0
2007-09-07 13:00:00,11.786,5.678,14357.59,56.2,0.0,24.0
2007-09-07 14:00:00,13.894,8.868,14377.29,71.0,0.0,36.0
2007-09-07 15:00:00,10.698,4.304,14515.95,50.8,0.0,0.0
2007-09-07 16:00:00,15.034,10.77,14518.25,76.8,0.0,57.0
2007-09-07 17:00:00,12.232,5.34,14409.68,54.8,0.0,0.0
2007-09-07 18:00:00,16.323999999999998,7.878,14424.21,76.6,0.0,22.0
2007-09-07 19:00:00,159.858,25.028,14202.42,688.6,1223.0,40.0
2007-09-07 20:00:00,149.932,9.042,14213.48,636.4,555.0,0.0
2007-09-07 21:00:00,133.788,10.842,14057.05,576.6,446.0,54.0
2007-09-07 22:00:00,47.298,7.484,14461.460000000001,203.6,374.0,1.0
2007-09-07 23:00:00,28.458,7.008,14658.53,129.2,0.0,23.0
2007-09-08 00:00:00,19.342,8.506,14544.22,96.0,0.0,34.0
2007-09-08 01:00:00,10.462,3.604,14541.61,51.6,0.0,0.0
2007-09-08 02:00:00,15.081999999999999,10.384,14529.2,73.6,0.0,59.0
2007-09-08 03:00:00,10.108,3.188,14543.2,47.4,0.0,0.0
2007-09-08 04:00:00,12.82,6.756,14524.53,61.8,0.0,26.0
2007-09-08 05:00:00,12.098,6.274,14552.61,57.0,0.0,33.0
2007-09-08 06:00:00,48.064,3.672,14508.39,199.2,0.0,0.0
2007-09-08 07:00:00,21.451999999999998,9.072000000000001,14537.56,96.2,0.0,59.0
2007-09-08 08:00:00,34.62,3.542,14370.08,154.8,0.0,0.0
2007-09-08 09:00:00,72.896,5.526,14337.98,309.0,0.0,273.0
2007-09-08 10:00:00,59.034,5.566,14242.36,251.0,0.0,33.0
2007-09-08 11:00:00,90.776,4.18,14288.18,381.8,0.0,328.0
2007-09-08 12:00:00,21.362000000000002,10.864,14460.14,98.2,0.0,91.0
2007-09-08 13:00:00,45.708,10.9,14251.26,205.4,0.0,322.0
2007-09-08 14:00:00,20.224,7.2,14290.07,93.4,0.0,47.0
2007-09-08 15:00:00,172.268,18.888,14135.8,747.0,1589.0,319.0
2007-09-08 16:00:00,149.12,17.196,14278.84,634.4,873.0,11.0
2007-09-08 17:00:00,88.654,10.308,14309.27,374.2,0.0,52.0
2007-09-08 18:00:00,87.71000000000001,5.976,14271.289999999999,366.40000000000003,0.0,0.0
2007-09-08 19:00:00,54.7,12.046,14387.72,238.8,0.0,50.0
2007-09-08 20:00:00,135.48,10.53,14195.4,572.0,0.0,6.0
2007-09-08 21:00:00,159.876,5.254,14160.539999999999,676.6,293.0,22.0
2007-09-08 22:00:00,86.94800000000001,4.052,14387.11,367.6,584.0,36.0
2007-09-08 23:00:00,40.948,2.846,14564.48,171.0,0.0,0.0
2007-09-09 00:00:00,19.276,10.748,14610.99,92.2,0.0,61.0
2007-09-09 01:00:00,11.882,4.952,14486.45,52.4,0.0,0.0
2007-09-09 02:00:00,12.814,6.328,14462.18,60.8,0.0,30.0
2007-09-09 03:00:00,13.674,7.848,14386.26,65.6,0.0,30.0
2007-09-09 04:00:00,11.134,3.1999999999999997,14365.95,51.0,0.0,0.0
2007-09-09 05:00:00,15.736,10.638,14420.81,78.2,0.0,59.0
2007-09-09 06:00:00,9.924,2.832,14404.210000000001,48.199999999999996,0.0,0.0
2007-09-09 07:00:00,44.348,8.404,14342.3,192.6,0.0,34.0
2007-09-09 08:00:00,39.512,6.454,14306.65,176.8,0.0,24.0
2007-09-09 09:00:00,25.404,4.068,14312.17,106.0,0.0,0.0
2007-09-09 10:00:00,44.218,9.684,14331.26,198.6,0.0,437.0
2007-09-09 11:00:00,100.232,11.122,14193.57,437.0,881.0,0.0
2007-09-09 12:00:00,130.066,14.926,14071.47,563.8,428.0,44.0
2007-09-09 13:00:00,87.582,9.728,14218.58,372.6,0.0,14.0
2007-09-09 14:00:00,186.572,8.376,14249.62,796.8,334.0,1584.0
2007-09-09 15:00:00,90.188,15.43,14431.74,401.6,541.0,255.0
2007-09-09 16:00:00,67.956,4.382,14294.35,297.0,0.0,37.0
2007-09-09 17:00:00,37.216,11.42,14432.82,176.4,0.0,60.0
2007-09-09 18:00:00,109.484,11.41,14328.48,475.59999999999997,0.0,534.0
2007-09-09 19:00:00,169.694,12.844,14213.73,726.8,0.0,1104.0
2007-09-09 20:00:00,127.84,10.27,14181.57,546.6,0.0,68.0
2007-09-09 21:00:00,154.036,6.718,14151.49,650.4,0.0,0.0
2007-09-09 22:00:00,81.55,10.656,14341.56,343.6,0.0,63.0
2007-09-09 23:00:00,89.164,6.714,14509.68,367.2,0.0,0.0
2007-09-10 00:00:00,77.388,6.396,14464.64,317.0,0.0,39.0
2007-09-10 01:00:00,33.828,6.334,14330.01,145.2,0.0,21.0
2007-09-10 02:00:00,10.314,3.836,14367.45,48.0,0.0,5.0
2007-09-10 03:00:00,13.748,8.488,14324.39,66.2,0.0,52.0
2007-09-10 04:00:00,10.092,3.478,14320.76,48.6,0.0,0.0
2007-09-10 05:00:00,13.486,8.188,14343.21,63.4,0.0,50.0
2007-09-10 06:00:00,90.706,5.7700000000000005,14225.77,382.8,0.0,9.0
2007-09-10 07:00:00,110.762,6.088,14265.51,469.0,0.0,16.0
2007-09-10 08:00:00,14.77,10.564,14488.39,76.4,0.0,46.0
2007-09-10 09:00:00,10.106,3.42,14448.38,49.0,0.0,0.0
2007-09-10 10:00:00,15.235999999999999,10.398,14262.3,78.2,0.0,49.0
2007-09-10 11:00:00,10.292,3.812,14204.1,49.199999999999996,0.0,9.0
2007-09-10 12:00:00,12.934,7.084,14324.64,62.8,0.0,13.0
2007-09-10 13:00:00,13.248,8.44,14414.19,68.4,0.0,48.0
2007-09-10 14:00:00,11.546,5.216,14365.33,53.4,0.0,0.0
2007-09-10 15:00:00,18.116,9.392,14423.63,87.6,0.0,49.0
2007-09-10 16:00:00,42.24,5.398,14404.66,176.20000000000002,0.0,11.0
2007-09-10 17:00:00,12.536,5.536,14498.53,57.6,0.0,13.0
2007-09-10 18:00:00,18.922,10.022,14453.77,89.2,0.0,49.0
2007-09-10 19:00:00,40.28,13.808,14446.25,176.0,2.0,0.0
2007-09-10 20:00:00,199.492,11.924,14223.43,847.4,635.0,47.0
2007-09-10 21:00:00,212.37199999999999,5.322,14186.35,898.6,298.0,13.0
2007-09-10 22:00:00,101.402,6.184,14337.07,424.0,0.0,8.0
2007-09-10 23:00:00,23.56,12.4,14596.91,109.60000000000001,0.0,48.0
2007-09-11 00:00:00,12.096,4.224,14573.33,56.2,0.0,0.0
2007-09-11 01:00:00,14.056,9.368,14513.5,67.2,0.0,53.0
2007-09-11 02:00:00,10.67,4.452,14497.27,51.6,0.0,7.0
2007-09-11 03:00:00,11.318,5.342,14536.44,54.0,0.0,16.0
2007-09-11 04:00:00,13.256,8.374,14515.81,65.8,0.0,40.0
2007-09-11 05:00:00,9.426,3.112,14521.73,45.2,0.0,0.0
2007-09-11 06:00:00,61.71,9.886,14394.960000000001,263.8,0.0,56.0
2007-09-11 07:00:00,61.378,3.792,14365.72,259.8,0.0,1.0
2007-09-11 08:00:00,12.746,6.748,14413.05,60.8,0.0,21.0
2007-09-11 09:00:00,11.47,5.564,14281.94,53.0,0.0,32.0
2007-09-11 10:00:00,10.342,3.568,14310.51,49.0,0.0,0.0
2007-09-11 11:00:00,13.404,8.092,14264.95,63.8,0.0,56.0
2007-09-11 12:00:00,9.76,3.0980000000000003,14308.93,44.0,0.0,0.0
2007-09-11 13:00:00,27.738,6.882,14357.29,134.0,0.0,32.0
2007-09-11 14:00:00,17.088,3.7680000000000002,14373.71,85.8,0.0,21.0
2007-09-11 15:00:00,45.882,5.348,14354.22,194.4,0.0,0.0
